Demand1,Demand2,Demand3,Bond Term,Bond Int,Discount,Rest Eff,Evap mult,JLWTP permit,JLWTP Const,Inflow Amp,Inflow freq,Inflow phase
0.428887142,1.60216615,0.145576101,0.48193591,0.62040832,0.829005583,1.07833069,1.057566701,0.825600953,1.148131049,0.920222103,0.440898162,0.137761182
0.426307236,1.367205908,2.731080272,1.222666086,0.677141894,1.222476436,0.854995541,0.916765393,0.84499149,1.005165813,1.076069595,0.45480584,-0.603681348
0.816004971,0.194143772,0.64810746,-0.488670657,0.655969937,1.053895163,1.003698875,1.019327874,1.249278216,1.182651982,1.160215681,0.49688104,1.13815737
0.423289722,0.477172437,2.007265454,2.803165094,0.615015395,1.048217461,1.169363513,1.034832951,0.82378114,1.198491196,0.80189367,0.4970979,1.126660714
0.39403831,1.115258222,0.421926624,2.186674065,0.708480859,1.143316875,0.931014402,0.922895346,0.791515272,1.062514254,1.120065058,0.213042163,-0.059963393
0.863084387,1.834269623,1.415035104,1.310796874,0.76118638,0.615820316,1.070426872,0.931825052,1.250304176,1.032360764,1.139785201,0.207802344,0.04248267
0.480495772,-0.043756861,0.113685787,1.005667821,0.896486912,1.177894397,1.006201715,0.907615711,1.459317235,1.188219852,0.903934555,0.259779401,0.010552194
0.356538061,0.597429799,1.962086899,0.498012496,0.644932341,0.863952332,0.921420512,1.074050895,1.435046077,1.147549322,1.060901179,0.2100167,0.429952643
0.201592985,1.223163803,0.778446465,1.506524296,0.835457647,1.238845624,0.873579263,0.947451492,0.949622776,1.100670921,0.874234606,0.259100311,-1.02094147
-0.110829129,0.990331984,1.984692387,1.706618047,1.008793333,0.741128238,1.047333588,1.084727541,1.36540428,1.193003982,1.101607582,0.250195226,0.309586822
1.318084877,0.286588923,2.841597616,0.516160179,0.963168366,0.836544019,1.167079184,0.933799034,1.423007151,1.142031361,0.819355544,0.373967226,0.797589621
1.66765054,2.055694499,0.619740409,3.401580696,0.906143421,0.630940132,1.219673241,1.053494605,1.425490535,1.031094092,1.013161283,0.320462866,-0.200711587
-0.161824489,1.101853259,1.945020144,3.298872261,0.622357553,0.636519525,1.02319407,0.918684767,1.226063837,1.173145766,0.896719452,0.494261517,-0.291071988
1.727108108,-0.280899276,0.299668676,1.16576078,0.728789309,0.800236868,1.022403187,1.08327941,1.366605334,1.135230605,1.158664054,0.371476294,1.250189902
1.776504717,1.322979978,1.833074288,1.109176066,0.611989594,1.036521075,0.858679692,1.071338018,1.312581285,1.118059498,1.108674013,0.348489938,1.438518396
1.374129772,1.69072811,0.777105981,1.337294934,0.726468854,1.164634684,0.843038509,0.982908338,1.337298266,1.175386896,1.157758029,0.366412153,0.784014901
0.41769608,0.880768087,0.232059651,1.351630029,1.087374629,1.118450281,1.131199976,0.933096355,1.021154114,1.009193629,0.836137351,0.360402777,-0.078599467
1.276490763,0.485765876,1.7585712,2.552230749,0.718146476,0.731799779,1.06455895,1.070493329,1.312096523,1.116680673,1.197216834,0.462403769,-1.425173678
0.317670545,1.021925088,-0.070658692,-0.295914515,0.619285531,1.028247689,1.208162179,0.959611703,1.389653334,1.169282815,0.965745689,0.386567449,0.686593323
1.851224559,1.186242119,0.851530569,2.920508927,0.9801295,1.329027215,0.945672221,0.9001543,1.26979827,1.113235245,1.079846617,0.39519083,-0.305294388
0.43920712,0.115650368,0.389822858,1.154515479,1.099974138,0.687759062,0.846031706,0.908347836,1.311054599,1.134928465,0.946412328,0.467002918,0.346637062
0.061654811,1.372164764,2.500525185,0.833756313,0.879741077,1.266465345,1.247888093,0.953185691,0.765376877,1.055606152,0.801102712,0.478800026,0.331006664
0.294241176,1.016951932,1.361826544,-0.076498983,0.881514351,0.873687748,0.857683509,1.006656748,1.297097303,1.149647074,0.873561925,0.436947375,-0.719497077
1.248410017,1.956676834,2.508696081,1.658190485,0.606003866,0.724002463,0.917881113,0.93389047,1.426641749,1.16355979,0.879758309,0.36583754,-0.110433166
0.519432246,0.27730074,1.291645513,3.190770797,1.003407477,1.082840379,1.081293546,1.093928091,1.040619606,1.145557947,0.884550852,0.292457884,-0.001384654
1.676334109,1.302691668,-0.093203683,2.308343557,0.967241252,0.98815241,1.049557682,1.045535338,1.393593624,1.144505137,0.976544504,0.342169289,0.017632508
0.206761812,0.228972325,0.103408759,2.592907924,0.974017946,0.855690563,1.010649656,0.997812489,0.819448948,1.104653305,1.084722988,0.207082559,-0.796786761
0.606306841,0.405683326,1.495314736,1.582648011,0.897982067,0.610631339,1.090713239,0.907781146,1.427535425,1.132692596,1.180334999,0.459183444,-0.438127098
0.983144108,0.502051281,1.173175875,3.124438004,0.63957379,1.166453508,0.865777275,0.948645794,0.830482308,1.064929685,0.834024813,0.233694051,-0.271829246
1.913158448,0.675859806,1.567777046,0.412666715,1.127549414,1.251435058,0.879725149,0.997477411,1.395578311,1.012682853,0.936114393,0.430207727,-0.347560535
1.17712737,-0.137251585,1.028281517,2.756187577,1.091400848,1.351988408,1.059327867,1.037761957,0.82187069,1.009379766,0.992071745,0.472545885,0.227023801
1.664671245,0.075584853,1.058587025,-0.035508867,1.165198328,1.351148692,1.142029242,1.067029245,1.002117598,1.081719154,1.041987038,0.470807201,-0.786522422
0.794900712,0.420513267,0.140824676,2.18375411,0.704686302,0.875607291,1.161525711,0.940280142,1.250211597,1.117164631,1.058801225,0.31005336,1.005601603
1.263861042,0.879981097,2.590764864,2.875581106,0.741105468,1.397828272,0.869236843,1.093843798,1.17296574,1.137930583,0.842129345,0.337160295,-0.3107204
1.277512739,0.312456199,-0.048181992,-0.315964607,0.883687819,1.022815413,0.877763352,1.023576841,1.498171603,1.063584152,1.193289276,0.419691846,-0.489070422
-0.179431175,1.611849806,0.078429461,-0.716163956,0.793283201,0.618316037,0.964132481,1.060511818,1.209997259,1.166534812,0.870554726,0.285339615,-0.464356544
1.719076093,1.0559786,2.189015098,1.302673029,0.644500435,0.84081099,0.90261255,1.073363158,1.349240841,1.132516623,1.113943106,0.439997011,0.73318162
0.412877058,1.556919988,1.897879048,-0.507789221,0.979831261,0.637940851,1.108187533,1.081409723,0.988684346,1.18725347,1.112579054,0.375013723,-0.379145719
1.330365219,1.620356792,0.255510965,-0.081033346,0.900977747,1.073741726,0.837901102,1.074316947,1.461802,1.175893488,0.951748292,0.470581536,1.172818814
1.755822514,1.162517574,0.417049522,1.21537433,0.988086439,0.757576068,0.847404503,0.956890606,0.935245309,1.159508395,1.14493052,0.304256554,-0.870053015
-0.022916766,0.540104287,1.328380329,-0.068768341,0.977433193,1.205248536,1.219049493,1.03448353,1.090803056,1.171848274,1.11684037,0.27359489,-0.329174957
0.745554182,-0.111617077,1.766207132,0.7697548,0.647202248,0.908751284,1.235401677,0.936864335,1.161461781,1.068501362,0.967621501,0.432743736,0.543179882
-0.219664128,2.190125517,1.829140154,2.763226352,1.038381124,0.837132301,1.038697468,0.994272365,1.28306659,1.022272577,0.988556805,0.275423132,0.365457954
1.942430119,1.903205212,0.291074328,1.877663248,1.191613975,0.788585421,0.874405104,1.039029241,0.829730955,1.066202617,0.86297234,0.237683367,0.613998017
1.071550582,1.892149008,1.811591698,0.300349024,0.624934183,1.090999164,1.148277208,0.935919638,1.479752422,1.130460128,0.947152986,0.441616227,-1.279694094
0.723240084,1.567528379,2.421179426,2.616634647,1.02781181,0.820876824,0.945500201,0.950199612,1.050756286,1.063443927,1.032959459,0.461818047,1.395149481
1.508998394,-0.308339544,1.171688865,0.360127657,0.7883813,1.135519421,0.834259129,0.913205272,1.107240006,1.181385725,0.851824766,0.215249661,0.869595507
0.501203774,1.943115284,1.318237571,0.230810712,0.957518486,0.789340384,0.959492546,1.038709335,0.864740237,1.086456989,0.837502432,0.472348151,0.810314459
0.812094626,1.753241648,1.460411717,2.711766412,1.042671338,0.751055368,0.862182221,0.914835235,0.778658806,1.007321457,0.901160359,0.405480313,0.023784168
1.617622498,1.867578542,2.598409545,1.843248956,1.04376898,0.6250941,0.874526016,0.996316384,0.965241179,1.067624631,1.135425257,0.41302446,0.23946814
1.713156802,0.151430941,2.844818644,2.735359012,0.667317254,0.887628104,1.226042872,0.971754366,1.258775136,1.192211724,1.014030275,0.332701503,-0.934903431
0.370569171,1.052393149,2.136765642,2.768896465,1.050682573,1.06006443,0.921300844,0.976832985,1.391751836,1.060337661,1.082288992,0.387733486,1.104482532
1.013116351,0.717436401,1.504421665,3.142775168,0.880985899,1.39715616,1.014859199,0.950899081,0.871783019,1.01781267,0.963438901,0.402948009,-1.266242226
0.975221182,1.706812064,2.502727899,1.082562779,0.789870951,1.023227975,1.148020215,1.097876353,1.00584456,1.17768622,0.985692471,0.298825005,-1.365248918
-0.224073415,0.228523208,0.208970722,1.849724717,1.144210453,1.271211791,1.048735407,1.069540386,1.119335468,1.10348495,0.98097062,0.390120102,-1.476379216
0.511545349,-0.156360346,1.608317124,2.163375075,0.797302697,0.912108087,0.947926027,1.00969698,0.950724604,1.035717934,1.158332647,0.264966578,0.96795797
0.462228585,1.979133153,2.794851641,2.115987519,0.986912116,0.830176083,0.921143788,1.016782242,1.147053298,1.029027249,0.880225961,0.352139199,0.984084929
0.858838796,0.137415409,2.870321022,1.849973356,0.810935796,0.762746817,0.898126345,1.000307061,1.282057006,1.119125769,0.889871646,0.488402379,-1.247553655
1.246794472,1.637469302,1.726692691,2.348050187,0.749462774,0.930108931,1.202703107,0.909361817,0.942757264,1.010760458,0.945326324,0.267859368,-0.085320754
1.303692476,1.634173034,1.645355844,0.912500502,0.833919721,1.143872335,1.217196191,0.91687742,1.271092837,1.031708474,1.06310043,0.452126941,-1.113915644
0.592559398,0.15314747,0.31765618,1.194746108,0.727040858,1.338071241,1.203442784,0.931561231,1.293750107,1.026773011,0.990863143,0.432274481,1.076294379
1.195156162,0.978626962,0.14906393,1.144979214,0.95941417,0.937079874,1.2175145,1.045836469,1.129476601,1.113694108,1.138050848,0.246109429,-1.362307348
1.385162606,1.967445239,2.519549873,-0.276346625,1.096078273,1.393370783,1.097504321,1.049685433,0.812725828,1.196521865,1.01630996,0.397831043,0.794492234
0.364090148,-0.22040618,1.347589261,0.876278056,0.941329089,0.628354045,0.967439676,1.012695156,1.019985543,1.055909811,0.931381314,0.399644177,0.111725043
1.444536232,1.28001179,1.81033402,-0.105194044,1.172398206,1.026089656,1.243534084,0.94933221,1.439089336,1.064818516,0.819947895,0.389033764,1.362198493
0.918760184,1.903207652,-0.158071708,2.1641506,0.926614237,0.852309349,1.015566471,1.045079863,1.072594272,1.151589161,1.168399246,0.401219489,-1.123887173
0.156329661,1.259879532,1.907522101,3.008382136,0.818779379,0.638682274,1.061811902,1.014411158,1.020225655,1.04424898,1.071502266,0.235012092,-0.215518959
0.847591782,0.403720706,0.400012507,2.55673134,0.88039095,0.938185027,0.912045829,1.057875233,1.124722061,1.171794069,0.909211875,0.294731817,-0.783742714
1.40611411,0.102274358,0.293215399,1.133070542,0.670570721,1.082298365,1.172264999,0.901791439,0.957653464,1.156808755,0.822139637,0.494901576,0.538584604
0.672786446,1.15644296,1.284319663,2.719644975,0.984759943,0.814073974,0.946551652,0.920177918,0.820264617,1.10142099,0.923414553,0.348938111,0.847259065
0.210518176,-0.00448291,-0.154513664,2.191746901,0.776644555,1.295606924,1.186146385,0.947715619,1.094321972,1.141526058,0.802860155,0.431918369,0.758201801
-0.068431692,1.172444169,1.25166928,0.273008887,1.071389801,0.869173739,1.152489103,1.098300819,1.311385074,1.188619517,1.034850595,0.440512933,1.109272895
0.042187842,2.164943206,-0.028226906,2.745525607,0.841439777,0.689245642,0.838864664,0.981689816,1.473187357,1.192745973,0.871739676,0.205513942,1.417174053
-0.024969708,1.301114424,1.221888188,-0.390349667,0.616678595,1.118286661,1.152834938,0.93859282,1.362548861,1.156563135,1.037175745,0.274284166,-1.143530518
0.662555666,0.657648942,-0.111833859,1.578625385,0.897539372,1.220214173,1.203156104,0.903454513,1.216312614,1.026518861,0.920823981,0.474434866,-0.733422683
0.732235461,0.161778437,0.639505032,0.784778164,0.862381205,1.160926685,0.997016025,1.052717697,1.243005917,1.149445827,0.800481031,0.462780624,-1.419998399
1.497673109,1.26404439,2.257182409,-0.078175205,1.176458483,0.672148568,1.127725103,1.080547691,1.207867097,1.026312057,1.177608403,0.438157953,-0.727598435
0.146298036,1.245569252,2.205584277,0.428450129,0.767869887,0.852814407,1.032331963,0.992546702,0.804025492,1.107951797,0.882838867,0.433215927,-0.473382544
0.346696696,0.749353152,2.435311238,0.004473399,1.127391747,1.184681766,1.192790359,1.015786501,0.864278349,1.156465601,1.189087255,0.438908786,1.049446308
1.284878595,-0.044006669,1.969505425,0.027095977,0.890877638,0.75613288,0.933961932,1.008845295,1.475421971,1.049304656,0.955705532,0.415050117,0.799083782
1.829155303,0.971169314,1.70546113,0.984495734,0.899334466,0.788806332,0.840606767,0.904863245,0.937335081,1.130661735,1.091487523,0.335270695,-0.314356525
0.358554359,0.42876857,1.525898892,3.117586607,1.128991899,0.945537309,1.042185994,1.053030846,1.397200043,1.108696111,0.850156981,0.284349904,-0.62554466
0.194511745,-0.187649277,2.694076368,0.224349671,0.848869101,1.17402883,0.833854752,1.044925117,0.967257906,1.031326827,0.930649866,0.353637878,-0.632824923
-0.214864515,0.402012058,1.445703442,2.245407838,1.12854278,0.767809485,0.848200899,0.967038985,1.147299105,1.012845703,1.153180655,0.34367925,0.048659717
1.879447456,1.91533197,0.681589436,0.640478489,1.08577338,0.801540624,0.852794936,1.000457058,1.272563714,1.010184526,0.859224547,0.219681283,-1.259557802
0.987289439,0.048988628,2.42084117,3.234387641,1.167165373,0.877311983,1.127187974,1.09201494,0.790118242,1.062773093,0.973921621,0.298676059,0.635917998
1.798882141,-0.169204896,0.117584444,2.326627632,0.674027918,1.109388345,0.892490488,1.039173495,0.750427645,1.191404048,0.950523638,0.225768764,0.767403813
1.317881094,1.809751302,1.809006927,0.305902671,0.627845272,1.164047023,0.842504063,0.926557988,1.127621636,1.097726239,1.038073399,0.293903753,1.203136171
0.09855971,1.903783213,0.892918259,0.050761097,1.014522422,0.659244693,0.836205867,1.023948718,1.135870428,1.092536657,0.92476359,0.466149115,1.551485511
1.066456314,0.807037921,0.135067516,-0.087105068,0.657414242,0.601190797,1.156467965,1.070782535,1.06359115,1.19058798,0.990599506,0.362935183,-1.253568047
0.455859779,0.497197583,-0.248782916,2.178044631,0.998421131,0.738807719,1.063569475,0.936914223,0.989139089,1.059116945,1.185191172,0.477359347,1.044002553
1.60449304,1.838125722,1.011683252,2.154839822,0.68778105,0.949759072,0.865031557,0.956263005,1.052143988,1.119986829,1.038964635,0.47197935,1.002780855
1.200706292,1.539120013,0.349129915,2.089057794,0.739332431,1.148338859,1.079383694,0.957072679,1.209013991,1.168128692,1.007539948,0.394412492,-1.397280948
0.492574515,-0.046353117,0.098517047,1.010228962,0.605573335,1.239623682,1.189663796,0.920493672,1.043282775,1.151822325,1.104549054,0.449672767,-0.077667471
0.909919835,-0.047207127,0.056209647,0.556986811,0.98577498,1.384057986,1.16105885,1.097277518,0.825215226,1.149755828,1.111655746,0.387885809,0.726121373
0.020523477,0.379580466,2.207200068,0.042011359,0.930415965,0.943908517,0.870525749,1.03923411,1.366214996,1.033856568,1.191144988,0.336415842,0.890806782
1.118286189,-0.135067755,1.946651638,1.496506661,0.611033677,1.210296642,0.869090112,0.921542885,1.065637458,1.18962729,0.922875294,0.261352429,-0.740023328
0.556030716,1.385349921,2.241705049,-0.277189656,0.75883613,1.177585014,1.001323233,1.04771564,1.28440928,1.037894883,0.925082435,0.278073948,-1.437402933
1.763802004,0.43331744,2.71830826,1.322899672,0.683806417,1.006099905,0.896295692,1.022938349,1.498549895,1.189992744,1.133606471,0.465953152,-0.103619592
1.46259984,0.622661338,0.897224705,1.230883378,0.825773421,1.125850583,0.993894906,1.046322849,1.234175533,1.096809393,1.165505267,0.219472383,0.757062172
-0.094019031,1.468339086,2.014399011,1.807450915,0.897242396,0.761646362,0.912697143,0.901687761,1.010506536,1.06567747,0.913116296,0.3120821,-0.980862923
1.714320122,2.204134446,1.752286549,1.237629195,1.037543843,0.811953525,1.110022449,0.972231859,0.860736506,1.067163803,1.081761577,0.446851461,1.446418391
1.689116518,-0.145646434,0.984769157,0.654045876,1.126394383,1.210743262,1.120231698,1.032091482,1.215577175,1.186435645,0.962588915,0.246217821,0.377707183
0.46897443,1.003487007,2.223791327,0.159456121,0.66703976,0.745551318,0.92183887,1.06353583,1.102232735,1.11580579,1.188109642,0.248502505,1.565159513
-0.034439476,1.152245737,0.324529131,3.009921626,1.115638237,1.383997596,1.014743348,1.093287117,0.97178266,1.028413378,1.042995914,0.302605825,-1.139850668
1.398816008,1.139744424,0.941172115,0.334829803,0.796547598,0.887005649,0.941905532,1.091779016,1.3422421,1.044786377,0.901273292,0.216005382,0.802888184
0.743022848,0.088048389,-0.326628696,2.189900514,1.133265109,0.827874154,0.998812539,0.998305822,1.315904569,1.036554666,0.932948477,0.388793675,-1.179143461
0.693200976,2.240088485,2.852411779,1.472037219,0.827739835,1.107459888,1.063860035,0.957525335,0.963865191,1.077405823,0.876005891,0.449099936,-0.947871324
0.851489519,1.444687036,2.072468933,0.562815629,0.999588927,0.674937294,0.915830275,0.99895785,1.286984568,1.092660223,0.851038663,0.427407863,0.894168478
0.985029127,1.643803274,1.227853643,1.894099713,1.038252282,1.124383473,0.939934768,1.049518331,0.992784322,1.019455217,1.037579258,0.336128726,-0.693976919
1.618685105,1.39919682,2.574378496,1.842774962,0.659748389,1.241726517,1.09501014,0.983909506,1.332504448,1.054719979,1.097229412,0.23965286,-0.459845257
0.875484337,0.419585712,0.930395018,0.513833979,0.791556943,0.808681896,1.190533802,1.073483347,1.303079077,1.070557095,0.995132464,0.327120952,-0.408025248
0.3414525,-0.089325683,-0.187009906,0.576042172,0.961902962,0.64462016,0.833987554,1.055983353,0.796013306,1.120599364,0.869438545,0.322955294,0.631136562
0.229615258,1.373150926,1.044838,1.853535516,0.648906096,0.629101122,1.043936037,0.994436561,1.022813538,1.050618258,1.07775766,0.499169383,1.089244309
0.71969795,0.936362125,0.74025057,1.3260409,1.080159153,1.044987427,0.963505658,0.932038308,1.445273975,1.076275345,0.875055897,0.429598585,-1.032464409
0.18359124,2.129905034,1.8289248,2.6944466,1.15744458,0.762893287,1.099250373,1.073983266,0.984563139,1.140772426,1.144714441,0.220598569,0.47302511
0.442441349,2.055651712,-0.095337494,-0.338708838,0.641516504,0.731233449,0.979018177,0.958864844,1.10671062,1.059419734,0.974126393,0.481314486,1.368196921
0.196710913,1.581095481,-0.049905247,1.73107949,0.61454457,1.08266053,0.980500006,1.045410511,0.822477019,1.03709289,0.914619556,0.214062158,-1.33675521
0.139878328,2.038407657,0.748587734,0.168861097,0.801510424,0.916399041,0.875599086,0.947573189,1.206633046,1.025106619,1.1082547,0.281775643,0.488998014
1.464011901,1.380468427,1.077608868,0.711135714,1.041568765,1.320320217,0.983155064,0.955493434,1.41943623,1.075747158,1.080133058,0.41038422,0.371485022
0.632074439,-0.203435668,2.484507747,3.101775545,0.744683903,1.113743531,1.15935512,1.094004152,0.80831235,1.133394384,1.00213344,0.220012616,-0.318274397
1.165506032,0.732983685,1.540494289,1.950846667,0.900248851,1.073394761,1.031893813,1.005130299,1.308805523,1.193509697,1.030939032,0.426341777,0.360477954
1.580444321,0.464840091,-0.037675971,1.579308836,0.74013726,1.316757893,0.844163299,0.915641258,1.018861902,1.168085749,0.857056842,0.278423763,0.124220418
0.223732889,1.069310168,1.829219416,0.832792885,1.126625715,1.243321295,1.225428435,1.012935956,1.296394633,1.138327998,1.140421508,0.238218903,-1.531864857
0.877222982,0.180856289,0.475231091,0.073781368,1.100115707,0.925798955,0.873510031,0.922168483,1.295592899,1.095812287,0.961060536,0.414000384,0.675062825
1.77414439,2.059914401,2.264891815,-0.141107176,0.888732416,1.017760663,0.927605601,0.943591942,0.998266683,1.171409183,1.05192032,0.233140456,-0.811739706
0.582545256,-0.138439091,0.467844221,2.848479995,0.757289053,0.630112009,0.994949598,1.037538251,0.903454465,1.095792413,0.813564012,0.348684571,-0.496197118
1.110909787,-0.199427472,1.335822084,1.574223487,0.917157296,1.016094561,0.913052202,0.987943219,1.033774421,1.092921395,0.88143994,0.33376712,0.816649445
1.868758881,0.779070233,2.121835231,1.407424684,0.651803508,0.815215497,0.904639599,0.974066402,1.162140154,1.170942837,0.906930073,0.370142243,-0.035245333
0.329171386,-0.203619637,1.005624784,2.671638999,0.923390115,0.748023527,0.929663564,0.964077896,0.889164703,1.172950383,0.972587692,0.230847943,-1.403791286
1.947545654,0.82247801,1.66566573,2.750255329,0.941819203,1.141909267,0.876902762,1.066284678,0.934232332,1.114037714,0.855898073,0.292899354,0.337167156
1.007501128,2.087930525,2.46119082,0.129715951,1.173168197,1.327790176,0.909499278,0.902053224,1.323400202,1.04011807,1.155778138,0.423123143,0.436480448
0.378136593,1.657132132,2.875780498,3.514423039,1.188735687,0.690435123,1.032048129,0.987646811,1.264730691,1.09907517,1.11929514,0.225973617,1.430918394
0.207687172,-0.089310926,2.669042831,0.61863256,0.710505096,0.80608719,0.928908036,1.040141759,0.78807508,1.057622627,0.881753729,0.453850702,-1.157120918
1.534884086,1.999683082,0.987616515,2.706133979,0.728378401,0.619824853,0.983861136,1.036396001,1.377173299,1.127066286,0.886691068,0.353495953,0.976211035
1.0357335,0.41235462,-0.214561291,1.618412939,0.681869894,1.345282312,0.908732263,0.92870461,1.317654993,1.14989451,0.961972081,0.416270116,-0.490256944
1.723584662,0.306517734,2.765238206,2.578311702,0.76315426,1.2341031,0.888855373,0.997148472,1.171471838,1.100756012,0.970454423,0.391977226,-0.570506145
0.791455462,1.432756821,1.425690973,1.233369766,0.809566962,1.207246985,1.077673685,0.983467847,1.457385376,1.000776256,0.830360784,0.231888788,-1.08053222
1.752180808,0.423694627,0.330483166,2.045948106,0.806460456,0.850275428,1.230612027,0.985565444,1.409743076,1.112726459,1.187298366,0.317936266,0.583865498
1.767931752,1.824015876,2.100158722,2.662399696,0.964148249,1.248684606,1.148543321,0.95041336,0.789076035,1.022947649,1.009812689,0.358404368,0.345193776
1.82451734,0.147861418,0.049666893,0.925943068,0.990230929,1.222282656,1.182741374,1.068077078,0.989824807,1.116472197,1.157175195,0.302576257,0.399340073
0.776620887,1.673925398,0.468189558,0.086900991,1.135665276,0.726344581,0.874790324,0.94345163,1.331356383,1.001574388,0.936999957,0.401316181,-0.793402529
0.926851753,1.076029422,1.256387733,3.431526718,0.683577502,1.159456828,0.968960637,0.925114947,1.259688137,1.100988993,0.983283976,0.469018833,0.395525777
0.537533877,0.36973988,2.221837828,0.407963886,0.668768764,0.963730885,1.152014083,1.061069777,1.009701576,1.169082897,1.110845846,0.37897904,1.306992698
1.164220571,2.174094735,0.462137387,2.718736996,0.866826055,0.600255319,1.16774445,0.908844018,0.835183291,1.048455577,0.845017639,0.369860836,-0.448112137
1.025645922,0.301307891,2.254682611,2.241148191,1.181555082,1.25524584,1.120941019,0.985166935,0.85045762,1.114628786,0.905907071,0.3893165,-0.997969863
1.138001195,0.617941638,1.744511411,1.503738629,1.008169894,0.929544555,0.896930227,0.999868773,1.208933634,1.163176016,0.822781464,0.441467338,1.440230888
1.225506541,0.15465909,2.443237037,2.69891335,0.675960366,0.973449726,0.872373496,1.02708731,1.151847234,1.104521481,1.033496378,0.368258228,-0.669208563
0.001114035,-0.192927871,2.213133954,3.000809194,0.981669846,1.281805688,0.903886395,1.055528736,1.289046038,1.087800349,0.979873906,0.247286892,0.059464395
1.445759263,0.465602754,1.529292717,3.055440364,1.117361821,1.286254122,1.132837048,0.936221431,1.071273008,1.092375284,1.019454963,0.496316049,0.632448248
0.353649289,0.811897017,1.835074804,-0.0428303,0.812171947,1.368256706,1.184836288,1.090062991,1.232807674,1.182722261,1.154474182,0.462115207,-1.416674882
1.681606043,1.368537315,-0.060604107,1.364002989,1.015737412,0.696215779,1.014064491,0.945890085,1.031615742,1.127887768,0.922029427,0.226724864,-0.174785494
1.825721866,1.781367574,2.71277427,2.787898488,0.975013434,1.296241018,1.110599225,1.074891809,0.885452309,1.162789931,0.871289028,0.441034687,1.158663885
0.801827542,2.135254785,0.71723887,3.257007344,1.057016828,1.228558505,0.956907643,0.980642196,1.352552678,1.082600902,1.045395856,0.435249468,-0.404617408
-0.025627756,1.495764625,2.389231902,1.398822134,1.044648741,0.839021725,1.089187758,1.008181386,1.199528823,1.034014079,0.978678928,0.37586933,0.467222588
0.042965922,0.18244593,0.171833629,1.180149807,0.603356121,1.328595786,1.246381218,0.972897388,0.760770225,1.178253441,0.872345597,0.419026416,1.235293325
0.973495778,0.687070576,0.883074355,0.021366665,1.191186284,1.096803614,1.233081885,0.940012281,1.228272367,1.170188296,1.19205303,0.434820273,-0.259014349
0.033441424,-0.184741139,0.336285692,1.849356672,1.116064786,0.645268933,0.866107463,0.918994477,1.008007707,1.14040022,1.168719001,0.470257546,-0.498271633
0.031538869,2.032866265,-0.164083302,2.844980031,0.787116925,1.363665751,0.936407809,1.032758779,1.37515008,1.043679522,1.121725463,0.382434058,0.060073537
1.953291176,1.060233986,0.072273288,0.019616415,1.004507421,0.967425085,1.024450431,0.991478387,1.30971693,1.097640308,0.893071864,0.269360071,1.016576374
1.769237969,1.430825621,0.380205149,2.179119324,1.048567258,1.321897836,1.023385249,1.021487178,0.850893385,1.02018944,1.162949451,0.345874581,1.080996253
0.320130959,1.087026879,1.036897761,2.479777103,0.604840443,1.385966723,1.013284057,0.925410135,1.399639078,1.023683517,1.105233473,0.376403568,0.93533108
1.661961375,0.918165768,0.672909423,0.406470933,0.631069189,1.155084632,0.963043827,1.084407181,1.43956476,1.045046271,0.844775837,0.43069877,0.536913396
1.27224101,1.690939667,1.443996711,1.07984764,0.920914238,1.154186092,0.930589821,0.961631299,0.945317345,1.144243555,0.952635261,0.487676762,-1.310009027
0.016528615,-0.100609623,1.058501739,1.107642331,0.929981087,1.277009008,0.909199057,0.918234447,1.371298697,1.195668732,1.015872122,0.213556353,-0.705173487
1.077352121,1.727404944,-0.143659838,2.272982936,0.930080203,1.304751426,1.218565594,0.973972949,1.150509877,1.129482418,1.163552446,0.301744255,-1.320107681
0.199968171,1.815080116,2.086610403,0.992957156,0.905833594,0.627117828,0.859185853,1.08509631,0.924999333,1.132822452,1.148644349,0.282429883,-0.551074785
1.554218821,0.320743746,1.777360532,0.0108891,0.790570238,0.957598833,1.245857263,1.041889904,1.226418255,1.083195629,1.084903964,0.34056933,0.166360201
0.011618648,1.245761924,0.27820982,1.84732147,1.192096651,0.870318944,1.1090772,0.909161649,1.379379839,1.198846346,1.02582226,0.335824415,0.858642125
1.498160447,2.114211311,1.844306795,1.994174562,0.696528995,1.262400106,1.078866092,1.012728569,0.919609324,1.030510128,1.092406781,0.278786131,1.309420747
0.684339641,0.012561485,-0.249485578,1.691137973,1.160606441,1.188654346,0.850331987,1.003889549,0.98306268,1.000820853,0.977598248,0.37246008,0.806344854
0.511577348,0.045515212,2.008497232,2.851584551,1.095514164,1.163360176,0.979437585,1.026512316,1.24580391,1.071800326,0.888703691,0.277518099,0.952113784
1.870015731,1.828875035,-0.060704524,-0.076218848,1.05176722,0.769970678,1.123785435,1.0543747,1.026292295,1.083277881,1.103941352,0.288953514,1.093490362
1.788535318,2.145781941,0.862464055,2.78770501,0.861335452,0.642046611,1.141671716,0.919086016,1.166241381,1.053001947,1.177334305,0.224528746,0.919621032
0.430351483,-0.020907803,1.460950706,0.202053553,1.02199764,1.322906874,1.085266469,0.959322898,1.47631503,1.001387475,1.126275613,0.249959199,0.181219782
1.788923839,0.937570955,0.098486641,0.976308235,0.876370285,0.902563188,0.845501235,1.010801116,0.921328962,1.099224772,0.866247345,0.341006574,0.040269435
